CustomerID,FirstName,LastName,Email,Phone,Gender,Age,Country,City,Segment,RegistrationDate,IsActive,CreditLimit,PreferredPayment,TenureDays,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,FirstPurchaseDate,LastPurchaseDate,UniqueCategories,DaysSinceLastPurchase,DaysSinceFirstPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,IsChurned,RevenueTier,ETLTimestamp,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
CUST00065,Sophia,Hernandez,sophia.hernandez64@example.com,+44-7820-734035,Female,46,France,City_9,Startup,2022-05-04 22:51:37,True,38888.62,Debit Card,970,2.0,4511.45,4487.22,2255.73,4343.27,14.0,2024-07-08 11:01:30,2024-10-04 18:06:33,2.0,87.0,175.0,0.3479,28228.79,4.0,2824.18,706.04,0,High,2026-05-07 22:22:23.740018,3,1,1,5,Promising
CUST00066,Jessica,Lopez,jessica.lopez65@example.com,+44-7141-362147,Prefer not to say,25,Netherlands,City_16,Startup,2022-12-28 15:04:23,True,22937.8,PayPal,733,5.0,18214.89,18153.54,3642.98,6612.34,86.0,2024-01-13 11:08:35,2024-11-28 18:05:47,3.0,32.0,352.0,0.4324,56662.8,20.0,22893.93,1144.7,0,VIP,2026-05-07 22:22:23.740018,5,4,5,14,Champion
CUST00067,Barbara,Garcia,barbara.garcia66@example.com,+44-7053-772324,Non-binary,64,Netherlands,City_19,Enterprise,2022-06-06 21:36:22,True,26457.32,Credit Card,937,1.0,98.89,79.81,98.89,98.89,1.0,2024-03-08 07:11:24,2024-03-08 07:11:24,1.0,297.0,297.0,0.1025,364.59,3.0,1426.52,475.51,1,Low,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00068,James,Harris,james.harris67@example.com,+44-7492-489244,Prefer not to say,52,Spain,City_17,Startup,2023-08-14 12:07:58,True,22317.76,PayPal,504,6.0,27730.85,27668.1,4621.81,10330.96,112.0,2024-02-04 19:34:47,2024-08-27 03:39:04,4.0,125.0,330.0,0.5535,92016.0,18.0,20928.63,1162.7,1,VIP,2026-05-07 22:22:23.740018,3,5,5,13,Loyal
CUST00069,Michael,Thomas,michael.thomas68@example.com,+44-7567-207573,Prefer not to say,31,Sweden,City_21,Startup,2023-03-08 19:36:25,False,20337.77,PayPal,663,3.0,8896.97,8832.73,2965.66,5912.93,52.0,2024-01-05 12:08:43,2024-12-04 10:26:30,3.0,26.0,360.0,0.2537,27061.62,7.0,6411.61,915.94,0,High,2026-05-07 22:22:23.740018,5,2,2,9,New Customer
CUST00070,Mia,Young,mia.young69@example.com,+44-7728-986982,Female,46,Germany,City_26,Startup,2023-12-06 08:21:40,True,28202.2,Credit Card,390,5.0,9326.88,9293.9,1865.38,5041.01,52.0,2024-01-06 09:19:58,2024-07-11 13:20:24,3.0,172.0,359.0,0.424,28448.28,13.0,14355.97,1104.31,1,High,2026-05-07 22:22:23.740018,2,4,2,8,Need Attention
CUST00071,Joseph,Martinez,joseph.martinez70@example.com,+44-7528-992512,Female,53,Italy,Unknown,Startup,2024-09-14 12:02:01,False,8184.39,Debit Card,107,6.0,13785.97,13710.85,2297.66,6587.41,97.0,2024-03-04 14:35:58,2024-12-05 12:07:32,4.0,25.0,301.0,0.6068,50151.62,15.0,11844.1,789.61,0,VIP,2026-05-07 22:22:23.740018,5,5,4,14,Champion
CUST00072,Elizabeth,Anderson,elizabeth.anderson71@example.com,+44-7127-398910,Male,67,Sweden,City_48,Individual,2023-07-21 17:55:46,False,9505.44,Credit Card,528,4.0,4757.62,4707.43,1189.4,2230.05,63.0,2024-03-14 02:24:04,2024-11-20 11:31:54,3.0,40.0,291.0,0.4184,17902.38,6.0,7756.85,1292.81,0,High,2026-05-07 22:22:23.740018,4,3,1,8,Need Attention
CUST00073,Evelyn,Robinson,evelyn.robinson72@example.com,+44-7085-900185,Prefer not to say,57,Australia,City_21,Enterprise,2022-09-10 16:11:03,True,43158.39,Debit Card,842,2.0,10384.74,10349.779999999999,5192.37,9388.49,32.0,2024-04-11 03:09:35,2024-09-26 22:31:57,2.0,94.0,263.0,0.2315,43236.85,11.0,11637.5,1057.95,1,VIP,2026-05-07 22:22:23.740018,3,1,3,7,Need Attention
CUST00074,Amelia,Taylor,amelia.taylor73@example.com,+44-7164-386042,Non-binary,21,Netherlands,City_21,SMB,2023-07-30 01:20:48,True,47332.72,Bank Transfer,519,3.0,1703.9,1677.0099999999998,567.97,1370.99,24.0,2024-03-21 16:41:07,2024-10-25 20:05:11,3.0,65.0,284.0,0.3215,6569.61,10.0,11654.2,1165.42,0,Medium,2026-05-07 22:22:23.740018,4,2,1,7,New Customer
CUST00075,Patricia,Robinson,patricia.robinson74@example.com,+44-7460-638289,Male,19,United States,City_29,SMB,2023-07-06 21:27:06,True,18978.81,Bank Transfer,542,5.0,13715.13,13660.06,2743.03,5804.65,86.0,2024-03-24 22:48:19,2024-11-27 14:15:56,4.0,33.0,280.0,0.5436,53635.95,7.0,6607.1,943.87,0,VIP,2026-05-07 22:22:23.740018,4,4,4,12,Champion
CUST00076,Abigail,Taylor,abigail.taylor75@example.com,+44-7150-971415,Male,23,Belgium,City_18,Startup,2022-11-22 10:59:17,True,13901.86,PayPal,769,4.0,13288.82,13260.14,3322.2,4895.15,74.0,2024-02-21 08:05:28,2024-10-05 01:15:57,3.0,86.0,313.0,0.389,46489.64,15.0,18894.49,1259.63,0,VIP,2026-05-07 22:22:23.740018,3,3,3,9,Potential Loyal
CUST00077,Jessica,Smith,jessica.smith76@example.com,+44-7447-196168,Male,71,United States,City_15,Individual,2024-11-07 01:56:29,True,32377.98,PayPal,53,5.0,15329.84,15250.3,3065.97,5417.96,79.0,2024-02-04 14:06:40,2024-09-23 02:56:04,4.0,98.0,330.0,0.4612,50867.2,7.0,4544.26,649.18,1,VIP,2026-05-07 22:22:23.740018,3,4,4,11,Loyal
CUST00078,Linda,Robinson,linda.robinson77@example.com,+44-7969-332823,Female,59,Belgium,City_5,Startup,2023-02-19 17:39:16,True,20732.34,Bank Transfer,680,4.0,8960.0,8910.119999999999,2240.0,4325.25,55.0,2024-09-12 23:46:33,2024-12-16 12:00:48,4.0,14.0,108.0,1.1274,90844.44,16.0,12107.87,756.74,0,High,2026-05-07 22:22:23.740018,5,3,2,10,Need Attention
CUST00079,Amelia,Jackson,amelia.jackson78@example.com,+44-7836-573041,Female,21,United States,City_13,Startup,2024-11-27 20:30:14,True,1756.62,Credit Card,32,9.0,26536.38,26410.620000000003,2948.49,9745.62,149.0,2024-01-20 14:52:43,2024-10-13 21:56:22,4.0,77.0,345.0,0.7941,84224.16,12.0,12443.22,1036.94,0,VIP,2026-05-07 22:22:23.740018,3,5,5,13,Loyal
CUST00080,William,Hernandez,william.hernandez79@example.com,+44-7905-466566,Female,71,Germany,City_9,Individual,2024-10-03 16:30:37,True,8229.55,Bank Transfer,88,5.0,31575.03,31518.619999999995,6315.01,10944.96,119.0,2022-01-07 16:06:11,2023-07-31 22:44:44,4.0,517.0,1088.0,0.1399,31778.18,21.0,23993.89,1142.57,1,VIP,2026-05-07 22:22:23.740018,1,4,5,10,At Risk
CUST00081,Amelia,Jones,amelia.jones80@example.com,+44-7952-127965,Non-binary,46,Netherlands,City_50,Enterprise,2022-04-21 22:04:42,False,35940.63,Debit Card,983,2.0,4115.83,4071.2599999999998,2057.92,3728.96,22.0,2024-01-07 01:41:06,2024-10-09 20:42:26,2.0,81.0,358.0,0.1701,12588.92,5.0,5229.66,1045.93,0,High,2026-05-07 22:22:23.740018,3,1,1,5,Promising
CUST00082,Evelyn,Lewis,evelyn.lewis81@example.com,+44-7424-155843,Prefer not to say,35,Netherlands,City_50,SMB,2024-08-04 06:02:59,True,33116.74,PayPal,148,2.0,6648.95,6624.41,3324.48,6249.33,34.0,2024-04-15 21:51:35,2024-09-01 08:14:09,2.0,120.0,258.0,0.236,28219.38,5.0,7046.74,1409.35,1,High,2026-05-07 22:22:23.740018,3,1,2,6,Promising
CUST00083,Abigail,Thompson,abigail.thompson82@example.com,+44-7405-626392,Male,43,Sweden,City_38,Individual,2024-09-13 09:42:23,False,1841.25,Credit Card,108,3.0,17145.03,17103.73,5715.01,10925.05,44.0,2024-04-09 14:15:21,2024-11-28 02:27:52,2.0,32.0,265.0,0.3446,70844.56,5.0,5235.91,1047.18,0,VIP,2026-05-07 22:22:23.740018,5,2,4,11,New Customer
CUST00084,Liam,Martin,liam.martin83@example.com,+44-7382-347231,Female,61,United States,City_7,SMB,2022-09-23 20:30:40,True,11487.62,PayPal,828,3.0,13978.8,13951.779999999999,4659.6,7073.29,55.0,2024-05-30 21:06:34,2024-10-05 23:44:15,2.0,85.0,213.0,0.4287,71862.85,5.0,5083.13,1016.63,0,VIP,2026-05-07 22:22:23.740018,3,2,4,9,Potential Loyal
CUST00085,Mason,Ramirez,mason.ramirez84@example.com,+44-7395-185569,Prefer not to say,51,France,City_10,Individual,2024-04-09 18:10:40,True,11938.2,Bank Transfer,265,3.0,14006.41,13967.34,4668.8,6551.73,53.0,2024-06-19 08:37:07,2024-08-09 17:56:04,3.0,143.0,194.0,0.4707,79056.8,4.0,6002.7,1500.68,1,VIP,2026-05-07 22:22:23.740018,2,2,4,8,Need Attention
CUST00086,Logan,Taylor,logan.taylor85@example.com,+44-7383-335445,Male,27,Italy,City_7,Individual,2023-01-16 07:12:46,True,33758.69,Credit Card,714,5.0,11465.52,11397.94,2293.1,6255.55,98.0,2024-06-13 01:37:58,2024-12-16 11:07:14,4.0,14.0,200.0,0.761,62773.72,17.0,18059.71,1062.34,0,VIP,2026-05-07 22:22:23.740018,5,4,3,12,Potential Loyal
CUST00087,Mia,Robinson,mia.robinson86@example.com,+44-7028-434165,Prefer not to say,53,United States,City_11,Startup,2022-09-11 20:05:11,True,1475.67,Bank Transfer,840,2.0,6793.02,6784.13,3396.51,6611.29,25.0,2024-08-10 11:26:31,2024-10-18 05:54:58,2.0,73.0,142.0,0.4287,52382.8,5.0,3606.05,721.21,0,High,2026-05-07 22:22:23.740018,3,1,2,6,Promising
CUST00088,Abigail,Martin,abigail.martin87@example.com,+44-7953-203896,Male,31,United States,City_29,Enterprise,2023-12-20 02:18:35,False,5653.37,Debit Card,376,7.0,24698.35,24643.0,3528.34,9417.32,107.0,2024-01-24 08:15:58,2024-12-16 04:04:58,5.0,14.0,341.0,0.6249,79309.95,13.0,12497.12,961.32,0,VIP,2026-05-07 22:22:23.740018,5,5,5,15,Champion
CUST00089,Mason,Gonzalez,mason.gonzalez88@example.com,+44-7859-849421,Prefer not to say,48,Germany,City_30,SMB,2023-08-13 11:07:27,True,40095.85,Bank Transfer,505,2.0,6720.17,6700.5,3360.08,5598.32,30.0,2024-07-08 15:03:57,2024-10-02 16:41:59,2.0,89.0,175.0,0.3479,42049.06,10.0,9681.01,968.1,0,High,2026-05-07 22:22:23.740018,3,1,2,6,Promising
CUST00090,David,Harris,david.harris89@example.com,+44-7665-451577,Female,65,France,City_21,Enterprise,2023-02-24 08:23:03,False,9337.96,Credit Card,675,2.0,12129.23,12108.66,6064.62,9365.27,50.0,2024-09-08 17:24:25,2024-10-30 01:00:28,2.0,61.0,113.0,0.5388,117535.46,7.0,9400.06,1342.87,0,VIP,2026-05-07 22:22:23.740018,4,1,3,8,New Customer
CUST00091,Ethan,Walker,ethan.walker90@example.com,+44-7810-253143,Prefer not to say,32,Netherlands,Unknown,Startup,2024-09-21 04:55:13,True,32810.93,Bank Transfer,100,6.0,15683.7,15606.73,2613.95,7129.83,80.0,2024-03-02 09:05:30,2024-09-07 05:15:13,4.0,114.0,303.0,0.6028,56678.72,17.0,18313.34,1077.26,1,VIP,2026-05-07 22:22:23.740018,3,5,4,12,Loyal
CUST00092,Mason,Miller,mason.miller91@example.com,+44-7140-140163,Prefer not to say,25,Germany,City_8,Individual,2024-05-15 04:35:29,True,12290.05,PayPal,229,4.0,22393.21,22322.07,5598.3,10681.19,73.0,2022-03-21 16:59:37,2023-01-08 22:50:09,4.0,721.0,1015.0,0.12,24158.19,19.0,22284.45,1172.87,1,VIP,2026-05-07 22:22:23.740018,1,3,5,9,At Risk
CUST00093,Thomas,Thomas,thomas.thomas92@example.com,+44-7293-970068,Male,31,Spain,City_35,SMB,2022-12-08 03:50:49,True,5422.35,PayPal,753,5.0,8465.99,8404.35,1693.2,5271.62,51.0,2024-06-07 15:43:14,2024-12-08 02:33:04,5.0,22.0,206.0,0.7388,45001.26,11.0,12970.68,1179.15,0,High,2026-05-07 22:22:23.740018,5,4,2,11,Need Attention
CUST00094,Jessica,Harris,jessica.harris93@example.com,+44-7483-829884,Prefer not to say,40,Italy,City_23,Enterprise,2024-11-29 12:16:09,False,12537.02,Credit Card,31,2.0,8123.03,8087.03,4061.52,7351.51,31.0,2022-02-25 17:02:29,2022-08-01 05:42:47,2.0,882.0,1039.0,0.0586,8560.84,5.0,3595.86,719.17,1,High,2026-05-07 22:22:23.740018,1,1,2,4,Lost
CUST00095,Sarah,Thompson,sarah.thompson94@example.com,+44-7851-245534,Non-binary,74,Germany,City_50,SMB,2023-05-19 18:08:11,False,36252.21,PayPal,591,5.0,10728.71,10685.43,2145.74,4357.66,52.0,2024-02-27 13:50:51,2024-12-08 21:31:34,4.0,21.0,307.0,0.4958,38266.9,13.0,13570.03,1043.85,0,VIP,2026-05-07 22:22:23.740018,5,4,3,12,Potential Loyal
CUST00096,Evelyn,Jackson,evelyn.jackson95@example.com,+44-7777-839808,Male,57,France,City_14,SMB,2022-03-28 21:31:04,True,42856.98,Debit Card,1007,5.0,15725.61,15665.690000000002,3145.12,5720.33,68.0,2024-03-22 23:17:59,2024-11-19 05:26:47,4.0,41.0,282.0,0.5397,61062.21,10.0,9845.08,984.51,0,VIP,2026-05-07 22:22:23.740018,4,4,4,12,Champion
CUST00097,Harper,Jackson,harper.jackson96@example.com,+44-7480-570392,Prefer not to say,38,Netherlands,City_29,SMB,2022-12-22 19:31:51,True,41595.88,Debit Card,739,2.0,14646.93,14604.8,7323.46,11701.51,41.0,2024-02-11 11:10:54,2024-06-08 21:39:23,2.0,204.0,323.0,0.1885,49654.45,14.0,15826.83,1130.49,1,VIP,2026-05-07 22:22:23.740018,2,1,4,7,Need Attention
CUST00098,Jessica,Johnson,jessica.johnson97@example.com,+44-7630-105506,Non-binary,33,France,City_20,Enterprise,2022-02-19 20:47:01,True,20160.58,Credit Card,1044,5.0,8206.76,8132.02,1641.35,3173.99,77.0,2022-05-14 17:48:00,2024-05-30 08:10:19,3.0,214.0,961.0,0.1584,9351.09,11.0,13571.78,1233.8,1,High,2026-05-07 22:22:23.740018,2,4,2,8,Need Attention
CUST00099,Sarah,Sanchez,sarah.sanchez98@example.com,+44-7927-183074,Male,62,Australia,City_30,SMB,2023-05-06 00:56:31,True,33570.21,Bank Transfer,604,2.0,2743.2,2708.5600000000004,1371.6,1456.41,28.0,2024-03-28 21:01:04,2024-12-13 20:31:10,2.0,16.0,276.0,0.2206,10883.35,4.0,4489.28,1122.32,0,High,2026-05-07 22:22:23.740018,5,1,1,7,New Customer
CUST00100,Mason,Moore,mason.moore99@example.com,+44-7019-368355,Female,35,Belgium,City_17,Enterprise,2023-09-16 04:30:26,False,10646.72,PayPal,471,1.0,1813.87,1812.2399999999998,1813.87,1813.87,26.0,2024-10-24 15:45:40,2024-10-24 15:45:40,1.0,67.0,67.0,0.4543,29644.59,7.0,6724.59,960.66,0,Medium,2026-05-07 22:22:23.740018,4,1,1,6,New Customer
CUST00101,Robert,Smith,robert.smith100@example.com,+44-7220-975522,Male,64,Belgium,City_8,Individual,2023-02-20 22:06:12,False,15010.81,PayPal,678,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,1,No Revenue,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00102,Charles,Brown,charles.brown101@example.com,+44-7153-675462,Male,46,United States,City_6,Enterprise,2022-04-13 19:41:24,True,44868.62,Bank Transfer,992,6.0,27542.32,27504.77,4590.39,7593.02,90.0,2024-04-11 15:59:45,2024-10-17 03:21:11,4.0,74.0,263.0,0.6944,114672.4,17.0,16289.91,958.23,0,VIP,2026-05-07 22:22:23.740018,3,5,5,13,Loyal
CUST00103,Jessica,Young,jessica.young102@example.com,+44-7962-862560,Prefer not to say,41,France,City_11,Startup,2022-11-24 18:00:37,True,1143.6,Bank Transfer,767,3.0,9317.12,9264.880000000001,3105.71,6858.84,35.0,2022-08-31 19:48:42,2023-09-02 22:28:23,3.0,484.0,852.0,0.1072,11974.47,10.0,8858.24,885.82,1,High,2026-05-07 22:22:23.740018,1,2,2,5,Lost
CUST00104,Sarah,Jackson,sarah.jackson103@example.com,+44-7623-653408,Non-binary,43,United States,City_44,SMB,2024-05-31 02:00:17,True,4732.67,Bank Transfer,213,8.0,14128.46,14021.77,1766.06,4248.85,114.0,2022-06-16 07:18:21,2024-02-11 23:42:09,6.0,322.0,928.0,0.2624,16670.97,15.0,17798.95,1186.6,1,VIP,2026-05-07 22:22:23.740018,1,5,4,10,At Risk
CUST00105,Olivia,Anderson,olivia.anderson104@example.com,+44-7433-216587,Male,42,Belgium,City_20,Startup,2023-05-04 20:02:30,True,10790.37,Bank Transfer,605,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,1,No Revenue,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00106,Liam,Thompson,liam.thompson105@example.com,+44-7794-402096,Male,62,Belgium,Unknown,Startup,2022-11-27 07:17:31,False,1813.34,PayPal,764,6.0,19223.74,19152.18,3203.96,5311.48,103.0,2022-02-26 18:46:38,2024-05-23 19:02:39,4.0,221.0,1038.0,0.176,20279.38,15.0,11855.31,790.35,1,VIP,2026-05-07 22:22:23.740018,2,5,5,12,At Risk
CUST00107,Benjamin,Anderson,benjamin.anderson106@example.com,N/A,Male,58,France,City_45,Individual,2024-10-15 04:31:28,True,9481.05,Debit Card,76,2.0,8489.9,8445.900000000001,4244.95,8464.09,32.0,2024-04-17 08:28:57,2024-07-02 15:03:12,2.0,181.0,257.0,0.2369,36172.92,9.0,8013.43,890.38,1,High,2026-05-07 22:22:23.740018,2,1,2,5,Lost
CUST00108,Jennifer,Gonzalez,jennifer.gonzalez107@example.com,+44-7124-150068,Prefer not to say,46,Sweden,Unknown,Individual,2024-02-15 12:41:25,False,29360.56,Credit Card,319,6.0,12713.36,12639.519999999999,2118.89,9597.99,56.0,2024-02-20 13:43:19,2024-11-29 18:20:40,4.0,31.0,314.0,0.5817,44334.81,16.0,19848.37,1240.52,0,VIP,2026-05-07 22:22:23.740018,5,5,3,13,Potential Loyal
CUST00109,William,Taylor,william.taylor108@example.com,+44-7244-540218,Male,32,Australia,City_3,Enterprise,2023-09-07 14:13:34,True,21360.52,Credit Card,480,4.0,6715.04,6674.610000000001,1678.76,2230.52,53.0,2024-09-14 06:49:53,2024-12-01 06:20:31,4.0,29.0,107.0,1.1379,68719.33,15.0,14598.92,973.26,0,High,2026-05-07 22:22:23.740018,5,3,2,10,Need Attention
CUST00110,Barbara,Rodriguez,barbara.rodriguez109@example.com,+44-7654-932463,Non-binary,62,France,City_14,Enterprise,2024-09-25 15:15:17,False,44687.25,Bank Transfer,96,4.0,6541.01,6501.360000000001,1635.25,3201.58,30.0,2024-04-16 14:57:59,2024-12-23 11:28:08,3.0,7.0,258.0,0.4719,27761.26,11.0,14544.01,1322.18,0,High,2026-05-07 22:22:23.740018,5,3,2,10,Need Attention
CUST00111,Joseph,Miller,joseph.miller110@example.com,+44-7637-579318,Prefer not to say,18,Australia,City_21,SMB,2023-12-14 19:14:13,True,40963.46,Debit Card,382,2.0,6650.15,6637.04,3325.08,5966.12,29.0,2024-07-22 22:17:26,2024-08-17 17:56:00,2.0,135.0,160.0,0.3805,45511.96,7.0,7117.74,1016.82,1,High,2026-05-07 22:22:23.740018,2,1,2,5,Lost
CUST00112,Aiden,Williams,aiden.williams111@example.com,+44-7064-216242,Female,42,France,City_10,Startup,2022-08-10 22:38:20,True,17419.96,PayPal,872,4.0,11484.97,11440.61,2871.24,8714.87,71.0,2022-06-25 10:16:41,2023-06-16 03:26:06,3.0,563.0,919.0,0.1325,13684.49,15.0,12802.88,853.53,1,VIP,2026-05-07 22:22:23.740018,1,3,3,7,At Risk
CUST00113,Barbara,Martin,barbara.martin112@example.com,+44-7856-624108,Female,24,Sweden,City_6,Individual,2023-02-16 11:26:54,False,13341.46,PayPal,683,2.0,2067.1,2038.16,1033.55,2033.49,11.0,2022-04-25 05:23:11,2023-03-17 02:04:42,2.0,654.0,980.0,0.0621,2309.67,4.0,3054.46,763.62,1,High,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00114,Susan,Lewis,susan.lewis113@example.com,+44-7611-662093,Prefer not to say,26,Italy,City_46,Individual,2022-08-05 21:47:44,True,19294.77,Credit Card,877,4.0,3567.56,3538.0499999999997,891.89,3220.52,45.0,2024-03-24 10:17:37,2024-11-18 22:49:38,3.0,41.0,281.0,0.4333,13902.06,17.0,21525.21,1266.19,0,High,2026-05-07 22:22:23.740018,4,3,1,8,Need Attention
CUST00115,Robert,Williams,robert.williams114@example.com,+44-7016-762652,Non-binary,41,France,City_16,SMB,2023-01-19 02:56:23,True,29719.6,Bank Transfer,711,1.0,6922.04,6917.93,6922.04,6922.04,21.0,2024-01-09 01:15:38,2024-01-09 01:15:38,1.0,356.0,356.0,0.0855,21291.11,4.0,1976.4,494.1,1,High,2026-05-07 22:22:23.740018,1,1,2,4,Lost
CUST00116,Lucas,White,lucas.white115@example.com,+44-7527-702980,Prefer not to say,18,France,City_23,Individual,2024-05-22 01:19:15,False,13769.15,Debit Card,222,2.0,7622.0,7604.869999999999,3811.0,4601.82,43.0,2024-02-28 22:01:21,2024-03-13 03:41:52,2.0,292.0,305.0,0.1996,27364.23,0.0,0.0,0.0,1,High,2026-05-07 22:22:23.740018,1,1,2,4,Lost
CUST00117,Lucas,Rodriguez,lucas.rodriguez116@example.com,+44-7247-853448,Prefer not to say,61,Netherlands,City_26,Startup,2024-04-17 06:31:47,False,31395.37,Credit Card,257,2.0,5566.48,5531.05,2783.24,3874.31,24.0,2024-02-16 20:53:38,2024-11-08 12:25:12,2.0,52.0,317.0,0.1921,19228.06,7.0,5559.12,794.16,0,High,2026-05-07 22:22:23.740018,4,1,2,7,New Customer
CUST00118,Olivia,Garcia,olivia.garcia117@example.com,+44-7147-405420,Prefer not to say,46,Sweden,City_33,Startup,2023-02-13 03:43:01,True,20765.88,Debit Card,686,2.0,2972.01,2947.1299999999997,1486.0,2457.93,12.0,2022-06-21 02:03:03,2023-01-20 07:36:38,1.0,710.0,923.0,0.066,3525.84,3.0,4156.55,1385.52,1,High,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00119,Benjamin,Jackson,benjamin.jackson118@example.com,+44-7439-101640,Prefer not to say,41,United States,City_4,SMB,2024-06-27 02:56:43,True,27826.34,Bank Transfer,186,3.0,10747.82,10715.39,3582.61,7289.2,49.0,2024-03-30 16:15:33,2024-11-20 06:16:29,2.0,40.0,275.0,0.3321,42795.87,12.0,15028.75,1252.4,0,VIP,2026-05-07 22:22:23.740018,4,2,3,9,New Customer
CUST00120,Amelia,Lee,amelia.lee119@example.com,+44-7629-469954,Male,28,United Kingdom,City_44,Startup,2023-10-28 13:10:14,True,22088.26,Bank Transfer,429,6.0,17695.22,17632.7,2949.2,5859.66,92.0,2024-03-18 13:12:03,2024-12-25 03:54:29,4.0,5.0,287.0,0.6364,67513.12,14.0,13545.38,967.53,0,VIP,2026-05-07 22:22:23.740018,5,5,4,14,Champion
CUST00121,Lucas,Clark,lucas.clark120@example.com,N/A,Female,68,Netherlands,City_20,Enterprise,2024-06-25 11:41:03,True,15076.06,Credit Card,188,3.0,19570.98,19534.37,6523.66,9909.56,62.0,2023-09-23 11:46:44,2024-02-18 16:00:32,3.0,316.0,464.0,0.1968,46185.83,14.0,11479.39,819.96,1,VIP,2026-05-07 22:22:23.740018,1,2,5,8,Need Attention
CUST00122,Patricia,Lopez,patricia.lopez121@example.com,+44-7426-296412,Non-binary,46,United Kingdom,City_17,Startup,2023-09-13 10:43:48,True,47448.44,Bank Transfer,474,4.0,7759.63,7702.33,1939.91,5392.3,49.0,2024-02-15 09:44:54,2024-10-03 13:31:57,3.0,88.0,319.0,0.3817,26635.72,12.0,16646.98,1387.25,0,High,2026-05-07 22:22:23.740018,3,3,2,8,Need Attention
CUST00123,Susan,Gonzalez,susan.gonzalez122@example.com,+44-7680-800674,Male,46,Sweden,City_12,Enterprise,2023-07-17 08:12:20,True,38298.49,Debit Card,532,2.0,7566.13,7554.91,3783.06,4501.79,33.0,2024-02-14 02:26:33,2024-07-28 13:45:06,2.0,155.0,320.0,0.1902,25890.35,3.0,2649.42,883.14,1,High,2026-05-07 22:22:23.740018,2,1,2,5,Lost
CUST00124,Lucas,Rodriguez,lucas.rodriguez123@example.com,+44-7087-648913,Female,52,France,City_2,Individual,2022-12-07 16:52:13,True,7435.6,Debit Card,754,2.0,11204.22,11177.59,5602.11,6902.12,32.0,2022-10-30 19:21:22,2024-05-24 19:33:22,2.0,220.0,792.0,0.0769,15490.68,9.0,9604.57,1067.17,1,VIP,2026-05-07 22:22:23.740018,2,1,3,6,Need Attention
CUST00125,Aiden,White,aiden.white124@example.com,+44-7998-478120,Prefer not to say,52,Spain,City_26,Enterprise,2022-08-03 21:22:52,True,43489.16,Credit Card,879,2.0,3995.67,3985.8599999999997,1997.84,3230.45,32.0,2022-03-05 05:21:53,2022-07-22 18:47:58,1.0,892.0,1031.0,0.059,4243.7,6.0,4588.4,764.73,1,High,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00126,Mary,King,mary.king125@example.com,+44-7069-651613,Female,46,Belgium,Unknown,SMB,2024-03-02 12:31:01,True,24627.84,Bank Transfer,303,2.0,10205.54,10194.710000000001,5102.77,7806.77,30.0,2024-01-12 01:06:14,2024-02-28 21:07:08,2.0,305.0,353.0,0.1725,31657.41,5.0,4580.19,916.04,1,VIP,2026-05-07 22:22:23.740018,1,1,3,5,Need Attention
CUST00127,Aiden,Allen,aiden.allen126@example.com,N/A,Female,22,Australia,City_36,SMB,2024-02-06 15:36:14,True,44780.34,PayPal,328,4.0,7380.13,7325.67,1845.03,5655.35,37.0,2024-04-01 02:50:10,2024-10-13 11:06:26,3.0,78.0,273.0,0.446,29601.62,11.0,8282.78,752.98,0,High,2026-05-07 22:22:23.740018,3,3,2,8,Need Attention
CUST00128,Ethan,Moore,ethan.moore127@example.com,+44-7805-632280,Male,59,Australia,City_48,SMB,2022-05-22 05:20:54,True,40092.84,Bank Transfer,953,5.0,20406.59,20333.25,4081.32,8938.49,76.0,2022-09-02 23:25:28,2024-03-13 03:30:56,3.0,292.0,849.0,0.1793,26319.45,6.0,4048.29,674.72,1,VIP,2026-05-07 22:22:23.740018,1,4,5,10,At Risk
CUST00129,James,Hernandez,james.hernandez128@example.com,+44-7567-121322,Male,56,Sweden,City_36,SMB,2022-03-15 04:37:32,True,21548.07,Credit Card,1021,4.0,9212.67,9159.24,2303.17,4324.0,72.0,2022-03-03 08:14:22,2024-03-11 14:21:27,4.0,294.0,1033.0,0.1179,9765.61,10.0,7877.56,787.76,1,High,2026-05-07 22:22:23.740018,1,3,2,6,Need Attention
